--------- beginning of system
09-22 09:32:33.580   729  1583 W ActivityManager: Slow operation: 222ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:40.320   729  1949 E ActivityManager:     1.6% 1350/HeapTaskDaemon: 1.6% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.8% 1342/gle.android.gms: 0% user + 0.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:    +0% 2002/highpool[5]: 0% user + 0% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   3.6% 497/netd: 1.2% user + 2.4% kernel / faults: 58 minor
09-22 09:32:40.320   729  1949 E ActivityManager:     1.2% 544/binder:497_3: 0% user + 1.2% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   2.8% 517/android.hardware.sensors-service.multihal: 0% user + 2.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     2.8% 523/android.hardwar: 0% user + 2.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     1.4% 524/android.hardwar: 0% user + 1.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   1.8% 1336/com.google.android.inputmethod.latin: 0.9% user + 0.9% kernel / faults: 35 minor 1 major
09-22 09:32:40.320   729  1949 E ActivityManager:     1.8% 1549/Back-P10-4: 0% user + 1.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 1336/putmethod.latin: 0% user + 0.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 1880/CronetInit: 0% user + 0.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   1.6% 1470/com.google.android.providers.media.module: 0% user + 1.6% kernel / faults: 26 minor
09-22 09:32:40.320   729  1949 E ActivityManager:     2.5% 1974/pool-4-thread-1: 0% user + 2.5% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.4% 17/ksoftirqd/0: 0% user + 0.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.4% 40/kworker/u10:1-ext4-rsv-conversion: 0% user + 0.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.4% 110/kworker/1:2H-kverityd: 0% user + 0.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.4% 215/kworker/0:2-virtio_vsock: 0% user + 0.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.4% 217/lmkd: 0% user + 0.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 217/lmkd: 0% user + 0.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.5% 270/jbd2/dm-56-8: 0% user + 0.5% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.6% 430/kworker/u10:5-events_unbound: 0% user + 0.6% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   1.2% 498/statsd: 0% user + 1.2% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     1.2% 504/statsd.reader: 0% user + 1.2% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   1.4% 521/android.hardware.graphics.composer3-service.ranchu: 0% user + 1.4% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:     2.8% 636/_thread: 0% user + 2.8% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   1.1% 641/kworker/1:2-events: 0% user + 1.1% kernel
09-22 09:32:40.320   729  1949 E ActivityManager:   0.8% 1488/com.google.android.apps.messaging:rcs: 0% user + 0.8% kernel / faults: 69 minor 6 major
09-22 09:32:40.320   729  1949 E ActivityManager:   0.9% 1832/com.google.android.apps.restore: 0% user + 0.9% kernel / faults: 69 minor
09-22 09:32:40.320   729  1949 E ActivityManager:     0.9% 1924/BG Thread #2: 0% user + 0.9% kernel
09-22 09:32:40.320   729  1949 E ActivityManager: 100% TOTAL: 14% user + 84% kernel + 0.6% iowait + 1.2% softirq
09-22 09:32:40.622   729  1949 D ActivityManager: Completed ANR of com.android.systemui in 7937ms, latency 27ms (expired, only dump ANR app)
09-22 09:32:40.730   729  1623 W ActivityManager: Slow operation: 92ms so far, now at attachApplicationLocked: before bindApplication
09-22 09:32:40.744   729  1623 W ActivityManager: Slow operation: 106ms so far, now at attachApplicationLocked: immediately before bindApplication
09-22 09:32:40.746   729  1623 W ActivityManager: Slow operation: 108ms so far, now at attachApplicationLocked: immediately after bindApplication
09-22 09:32:40.746   729  1623 W ActivityManager: Slow operation: 108ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-22 09:32:40.817   729  1623 W ActivityManager: Slow operation: 179ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-22 09:32:44.064   729   768 I ActivityManager: Start proc 2094:com.android.keychain/1000 for service {com.android.keychain/com.android.keychain.KeyChainService}
09-22 09:32:44.194   729  1624 W ActivityManager: Slow operation: 52ms so far, now at attachApplicationLocked: immediately after bindApplication
09-22 09:32:44.195   729  1624 W ActivityManager: Slow operation: 53ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-22 09:32:44.256   729  1624 W ActivityManager: Slow operation: 114ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-22 09:32:44.498   729  2105 W ActivityManager: Slow operation: 174ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:44.528   729  2105 W ActivityManager: Slow operation: 204ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-22 09:32:44.579   729   768 W ActivityManager: Slow operation: 70ms so far, now at startProcess: returned from zygote!
09-22 09:32:44.836   729  1457 W ActivityManager: Slow operation: 291ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-22 09:32:44.838   729  1457 W ActivityManager: Slow operation: 293ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-22 09:32:44.867   729   768 W ActivityManager: Slow operation: 424ms so far, now at startProcess: done updating battery stats
09-22 09:32:44.867   729   768 W ActivityManager: Slow operation: 424ms so far, now at startProcess: building log message
